City,Date,Wkday,Outlook,TempH,TempL
霍尔果斯,2017/1/31,1,小雪,0,-4
霍尔果斯,2017/2/1,2,晴,1,-3
吴起,2017/1/26,3,多云转晴,4,-14
吴起,2017/1/27,4,多云,5,-8
吴起,2017/1/28,5,多云转阴,5,-17
吴起,2017/1/29,6,阴,-2,-11
吴起,2017/1/30,0,多云转阴,0,-11
吴起,2017/1/31,1,晴转多云,4,-10
吴起,2017/2/1,2,小雨,6,-8
双流,2017/1/26,3,阴转多云,13,7
双流,2017/1/27,4,多云,14,8
双流,2017/1/28,5,阴转小雨,13,8
双流,2017/1/29,6,多云,12,5
双流,2017/1/30,0,多云转阴,12,4
双流,2017/1/31,1,小雨,12,5
双流,2017/2/1,2,小雨,11,4
阳谷,2017/1/26,3,多云转晴,11,-6
阳谷,2017/1/27,4,多云,5,-2
阳谷,2017/1/28,5,雨夹雪转阴,4,-3
阳谷,2017/1/29,6,多云转晴,1,-9
阳谷,2017/1/30,0,晴,2,-7
阳谷,2017/1/31,1,多云,3,-4
阳谷,2017/2/1,2,多云,5,-2
红安,2017/1/26,3,晴转多云,15,4
红安,2017/1/27,4,多云,12,5
红安,2017/1/28,5,多云,16,6
红安,2017/1/29,6,小雨,5,0
红安,2017/1/30,0,多云转阴,2,0
红安,2017/1/31,1,小雨,5,-2
红安,2017/2/1,2,小雨,5,-2
浦江,2017/1/26,3,晴转多云,16,1
浦江,2017/1/27,4,多云,14,3
浦江,2017/1/28,5,多云,17,8
浦江,2017/1/29,6,小雨,17,2
浦江,2017/1/30,0,阴,10,0
浦江,2017/1/31,1,多云,10,2
浦江,2017/2/1,2,多云转阴,13,3
巴中,2017/1/26,3,多云,16,6
巴中,2017/1/27,4,阴转小雨,13,8
巴中,2017/1/28,5,小雨,12,6
巴中,2017/1/29,6,多云,10,3
巴中,2017/1/30,0,阴转小雨,8,5
巴中,2017/1/31,1,小雨转阴,10,5
巴中,2017/2/1,2,阴,9,4
范县,2017/1/26,3,晴,12,-6
范县,2017/1/27,4,晴转多云,4,-4
范县,2017/1/28,5,小雨转多云,7,-6
范县,2017/1/29,6,小雪转阴,2,-8
范县,2017/1/30,0,多云,2,-8
范县,2017/1/31,1,阴,5,-7
范县,2017/2/1,2,阴,6,-6
通辽钱家店,2017/1/26,3,小雪转晴,-15,-22
通辽钱家店,2017/1/27,4,晴转多云,-13,-21
通辽钱家店,2017/1/28,5,多云转小雪,-10,-23
通辽钱家店,2017/1/29,6,多云,-16,-25
通辽钱家店,2017/1/30,0,晴,-15,-24
通辽钱家店,2017/1/31,1,晴,-13,-19
通辽钱家店,2017/2/1,2,小雪转阴,-14,-17
信宜,2017/1/26,3,晴,24,13
信宜,2017/1/27,4,晴,23,12
信宜,2017/1/28,5,晴转多云,24,12
信宜,2017/1/29,6,多云,24,16
信宜,2017/1/30,0,多云,21,12
信宜,2017/1/31,1,多云,22,12
信宜,2017/2/1,2,多云,24,14
虎林,2017/1/26,3,小到中雪转小雪,-5,-18
虎林,2017/1/27,4,阵雪转多云,-10,-20
虎林,2017/1/28,5,多云,-9,-20
虎林,2017/1/29,6,阵雪转多云,-12,-22
虎林,2017/1/30,0,晴,-13,-22
虎林,2017/1/31,1,多云,-10,-19
虎林,2017/2/1,2,多云,-9,-18
白水,2017/1/26,3,多云转晴,7,-5
白水,2017/1/27,4,多云,6,-1
白水,2017/1/28,5,阴转小雪,6,-5
白水,2017/1/29,6,阴转多云,2,-6
白水,2017/1/30,0,多云转阴,1,-4
白水,2017/1/31,1,阴,3,-4
白水,2017/2/1,2,阴,4,-3
永宁,2017/1/26,3,多云转晴,5,-9
永宁,2017/1/27,4,多云,7,-7
永宁,2017/1/28,5,阴,4,-14
永宁,2017/1/29,6,多云,0,-10
永宁,2017/1/30,0,多云,6,-8
永宁,2017/1/31,1,多云,9,-6
永宁,2017/2/1,2,多云,8,-6
大足,2017/1/26,3,阴,12,6
大足,2017/1/27,4,阴,11,7
大足,2017/1/28,5,小雨,12,8
大足,2017/1/29,6,小雨转阴,11,9
大足,2017/1/30,0,阴转小雨,9,7
大足,2017/1/31,1,小雨转阴,9,6
大足,2017/2/1,2,小雨转阴,9,6
呼和浩特市郊区,2017/1/26,3,多云转晴,4,-15
呼和浩特市郊区,2017/1/27,4,晴转阴,-1,-13
呼和浩特市郊区,2017/1/28,5,多云转晴,1,-20
呼和浩特市郊区,2017/1/29,6,多云转晴,-9,-22
呼和浩特市郊区,2017/1/30,0,多云,-3,-17
呼和浩特市郊区,2017/1/31,1,晴转多云,1,-11
呼和浩特市郊区,2017/2/1,2,晴转多云,0,-8
响水,2017/1/26,3,多云转阴,12,1
响水,2017/1/27,4,多云,6,-2
响水,2017/1/28,5,阴转小雨,10,1
响水,2017/1/29,6,小雨转小雪,7,-3
响水,2017/1/30,0,多云,2,-4
响水,2017/1/31,1,小雨转阴,4,-2
响水,2017/2/1,2,阴,6,0
鹿寨,2017/1/26,3,晴转多云,22,11
鹿寨,2017/1/27,4,多云,23,11
鹿寨,2017/1/28,5,多云,24,12
鹿寨,2017/1/29,6,小雨转多云,22,17
鹿寨,2017/1/30,0,小雨转晴,15,7
鹿寨,2017/1/31,1,晴转多云,18,11
鹿寨,2017/2/1,2,多云,21,13
韶关,2017/1/26,3,晴,20,9
韶关,2017/1/27,4,晴,22,8
韶关,2017/1/28,5,阵雨转小雨,22,12
韶关,2017/1/29,6,小雨,20,10
韶关,2017/1/30,0,小雨转阴,16,8
韶关,2017/1/31,1,阴转多云,15,6
韶关,2017/2/1,2,多云,19,10
淄博,2017/1/26,3,多云转晴,12,-6
淄博,2017/1/27,4,晴转多云,4,-5
淄博,2017/1/28,5,小雨转雨夹雪,4,-2
淄博,2017/1/29,6,多云,3,-6
淄博,2017/1/30,0,晴,0,-7
淄博,2017/1/31,1,多云,3,-5
淄博,2017/2/1,2,晴,5,-3
平和,2017/1/26,3,多云,21,10
平和,2017/1/27,4,多云,21,10
平和,2017/1/28,5,多云转阴,23,12
平和,2017/1/29,6,阴转小雨,23,14
平和,2017/1/30,0,小雨转多云,21,11
平和,2017/1/31,1,晴,20,10
平和,2017/2/1,2,晴,23,13
永定,2017/1/26,3,晴,19,5
永定,2017/1/27,4,晴,21,7
永定,2017/1/28,5,多云转小雨,23,10
永定,2017/1/29,6,小雨转阴,20,14
永定,2017/1/30,0,阴转小雨,21,11
永定,2017/1/31,1,多云转晴,21,8
永定,2017/2/1,2,晴,23,9
綦江,2017/1/26,3,阴,13,7
綦江,2017/1/27,4,阴,13,7
綦江,2017/1/28,5,阴转小雨,13,10
綦江,2017/1/29,6,小雨转阴,9,7
綦江,2017/1/30,0,阴转小雨,7,5
綦江,2017/1/31,1,小雨转阴,7,4
綦江,2017/2/1,2,小雨转阴,7,4
景县,2017/1/26,3,多云转晴,9,-6
景县,2017/1/27,4,晴转多云,4,-4
景县,2017/1/28,5,阴,5,-4
景县,2017/1/29,6,晴转多云,1,-10
景县,2017/1/30,0,多云,3,-4
景县,2017/1/31,1,多云,4,-4
景县,2017/2/1,2,多云,6,-2
南陵,2017/1/26,3,晴转多云,14,2
南陵,2017/1/27,4,多云转晴,9,2
南陵,2017/1/28,5,晴转多云,15,4
南陵,2017/1/29,6,阴转小雨,17,1
南陵,2017/1/30,0,多云转晴,10,-2
南陵,2017/1/31,1,阴转多云,8,3
南陵,2017/2/1,2,小雨,7,2
平武,2017/1/26,3,多云,11,4
平武,2017/1/27,4,多云,15,5
平武,2017/1/28,5,小雨,10,5
平武,2017/1/29,6,阴,10,2
平武,2017/1/30,0,阴,8,2
平武,2017/1/31,1,阴,9,3
平武,2017/2/1,2,阴,10,4
黎川,2017/1/26,3,晴,17,4
黎川,2017/1/27,4,晴,18,5
黎川,2017/1/28,5,晴,21,7
黎川,2017/1/29,6,小雨,21,7
黎川,2017/1/30,0,阴转多云,15,5
黎川,2017/1/31,1,多云,14,5
黎川,2017/2/1,2,多云,18,9
德江,2017/1/26,3,多云转小雨,15,7
德江,2017/1/27,4,阴,11,8
德江,2017/1/28,5,阴转小雨,13,7
德江,2017/1/29,6,小雨,13,2
德江,2017/1/30,0,小雨,9,1
德江,2017/1/31,1,小雨,3,2
德江,2017/2/1,2,阴,4,3
岳池,2017/1/26,3,多云,14,6
岳池,2017/1/27,4,多云,14,9
岳池,2017/1/28,5,阴,13,7
岳池,2017/1/29,6,阴转多云,9,6
岳池,2017/1/30,0,小雨,9,7
岳池,2017/1/31,1,阴转小雨,9,7
岳池,2017/2/1,2,小雨,9,7
宣化,2017/1/26,3,多云转晴,2,-15
宣化,2017/1/27,4,晴转多云,0,-12
宣化,2017/1/28,5,多云,1,-15
宣化,2017/1/29,6,晴,-3,-14
宣化,2017/1/30,0,晴,-2,-13
宣化,2017/1/31,1,多云,0,-14
宣化,2017/2/1,2,阴,3,-11
祁县,2017/1/26,3,多云,6,-9
祁县,2017/1/27,4,晴转阴,5,-8
祁县,2017/1/28,5,阴转多云,7,-9
祁县,2017/1/29,6,阴,0,-11
祁县,2017/1/30,0,阴转多云,1,-8
祁县,2017/1/31,1,多云转晴,3,-8
祁县,2017/2/1,2,多云,6,-5
盘县,2017/1/26,3,多云转晴,18,8
盘县,2017/1/27,4,小雨转阴,11,7
盘县,2017/1/28,5,晴转多云,20,6
盘县,2017/1/29,6,小雨转阴,15,6
盘县,2017/1/30,0,小雨,10,5
盘县,2017/1/31,1,小雨,14,7
盘县,2017/2/1,2,小雨,15,8
威宁,2017/1/26,3,多云转阴,16,3
威宁,2017/1/27,4,阴转多云,12,4
威宁,2017/1/28,5,多云,18,2
威宁,2017/1/29,6,阴,10,2
威宁,2017/1/30,0,阴转小雨,12,2
威宁,2017/1/31,1,阴,14,3
威宁,2017/2/1,2,小雨,13,2
安多,2017/1/26,3,晴转多云,1,-15
安多,2017/1/27,4,多云转小雪,-1,-14
安多,2017/1/28,5,多云转晴,-5,-20
安多,2017/1/29,6,多云转小雪,-3,-16
安多,2017/1/30,0,小雪,-3,-15
安多,2017/1/31,1,小雪转晴,-4,-20
安多,2017/2/1,2,小雪,-4,-15
蚌埠,2017/1/26,3,晴转多云,13,1
蚌埠,2017/1/27,4,晴转多云,7,1
蚌埠,2017/1/28,5,阴转小雨,12,1
蚌埠,2017/1/29,6,雨夹雪转小雪,8,-4
蚌埠,2017/1/30,0,多云,3,-4
蚌埠,2017/1/31,1,阴转多云,4,-2
蚌埠,2017/2/1,2,小雨,5,-1
徐闻,2017/1/26,3,晴,22,16
徐闻,2017/1/27,4,晴,22,15
徐闻,2017/1/28,5,晴转多云,21,16
徐闻,2017/1/29,6,晴转多云,23,16
徐闻,2017/1/30,0,多云,22,17
徐闻,2017/1/31,1,多云,21,17
徐闻,2017/2/1,2,多云,23,19
洪家,2017/1/26,3,晴转多云,14,4
洪家,2017/1/27,4,多云,15,6
洪家,2017/1/28,5,多云转阴,16,9
洪家,2017/1/29,6,阴转小雨,22,6
洪家,2017/1/30,0,阴,15,3
洪家,2017/1/31,1,多云,10,4
洪家,2017/2/1,2,多云,14,4
连南,2017/1/26,3,晴,19,9
连南,2017/1/27,4,晴,21,8
连南,2017/1/28,5,晴转多云,22,11
连南,2017/1/29,6,多云,22,6
连南,2017/1/30,0,多云,18,7
连南,2017/1/31,1,多云,14,6
连南,2017/2/1,2,多云,18,10
兖州,2017/1/26,3,多云转晴,13,-1
兖州,2017/1/27,4,多云,6,-2
兖州,2017/1/28,5,小雨,5,1
兖州,2017/1/29,6,阴转多云,4,-5
兖州,2017/1/30,0,多云,3,-4
兖州,2017/1/31,1,多云,2,-4
兖州,2017/2/1,2,多云,4,-2
凤城,2017/1/26,3,大雪转多云,3,-12
凤城,2017/1/27,4,晴,-2,-15
凤城,2017/1/28,5,小雪,0,-11
凤城,2017/1/29,6,晴,-4,-17
凤城,2017/1/30,0,晴,-4,-18
凤城,2017/1/31,1,多云,-1,-14
凤城,2017/2/1,2,多云,0,-13
肥城,2017/1/26,3,多云,12,-6
肥城,2017/1/27,4,多云转晴,7,-3
肥城,2017/1/28,5,小雨转雨夹雪,4,-1
肥城,2017/1/29,6,多云,3,-7
肥城,2017/1/30,0,晴转多云,1,-6
肥城,2017/1/31,1,阴转多云,2,-5
肥城,2017/2/1,2,多云,5,-2
琼结,2017/1/26,3,晴转多云,6,-15
琼结,2017/1/27,4,多云,6,-12
琼结,2017/1/28,5,多云转晴,2,-18
琼结,2017/1/29,6,晴转多云,4,-15
琼结,2017/1/30,0,多云转小雪,5,-9
琼结,2017/1/31,1,多云转晴,5,-13
琼结,2017/2/1,2,多云转晴,5,-12
同德,2017/1/26,3,晴,7,-11
同德,2017/1/27,4,晴,11,-8
同德,2017/1/28,5,多云转小雪,7,-11
同德,2017/1/29,6,晴转多云,4,-9
同德,2017/1/30,0,多云转晴,5,-11
同德,2017/1/31,1,多云,5,-13
同德,2017/2/1,2,多云,5,-10
文县,2017/1/26,3,多云,12,4
文县,2017/1/27,4,多云转晴,12,2
文县,2017/1/28,5,多云转阴,10,5
文县,2017/1/29,6,多云,10,2
文县,2017/1/30,0,多云,10,2
文县,2017/1/31,1,阴,11,4
文县,2017/2/1,2,多云,12,5
崇礼,2017/1/26,3,小雪转晴,-3,-20
崇礼,2017/1/27,4,晴转多云,-2,-16
崇礼,2017/1/28,5,多云,-3,-21
崇礼,2017/1/29,6,晴,-7,-19
崇礼,2017/1/30,0,晴,-4,-18
崇礼,2017/1/31,1,多云,-4,-18
崇礼,2017/2/1,2,阴,0,-14
东营,2017/1/26,3,多云,11,-3
东营,2017/1/27,4,多云转阴,2,-3
东营,2017/1/28,5,小雨转雨夹雪,4,0
东营,2017/1/29,6,多云,2,-6
东营,2017/1/30,0,晴转多云,1,-7
东营,2017/1/31,1,多云,3,-4
东营,2017/2/1,2,晴,4,-3
南阳,2017/1/26,3,晴,12,2
南阳,2017/1/27,4,多云转阴,8,-1
南阳,2017/1/28,5,小雨转雨夹雪,7,-1
南阳,2017/1/29,6,中雪转阴,5,-5
南阳,2017/1/30,0,多云转小雪,3,-4
南阳,2017/1/31,1,小雪转阴,3,-2
南阳,2017/2/1,2,小雪,5,0
高淳,2017/1/26,3,多云,14,4
高淳,2017/1/27,4,多云,10,4
高淳,2017/1/28,5,多云,15,6
高淳,2017/1/29,6,小雨转雨夹雪,14,1
高淳,2017/1/30,0,多云,9,-2
高淳,2017/1/31,1,阴,6,2
高淳,2017/2/1,2,阴,6,2
宁强,2017/1/26,3,多云,7,0
宁强,2017/1/27,4,晴转小雨,5,0
宁强,2017/1/28,5,小雨,9,2
宁强,2017/1/29,6,小雨转阴,5,0
宁强,2017/1/30,0,阴转小雨,5,-1
宁强,2017/1/31,1,小雨转阴,6,1
宁强,2017/2/1,2,阴转小雨,8,1
扶沟,2017/1/26,3,晴转多云,14,1
扶沟,2017/1/27,4,晴转多云,9,-1
扶沟,2017/1/28,5,小雨转雨夹雪,4,0
扶沟,2017/1/29,6,小雪转阴,3,-4
扶沟,2017/1/30,0,多云,1,-4
扶沟,2017/1/31,1,雨夹雪转阴,3,-3
扶沟,2017/2/1,2,阴,4,-2
南雄,2017/1/26,3,晴,19,8
南雄,2017/1/27,4,晴,21,8
南雄,2017/1/28,5,阵雨转小雨,22,13
南雄,2017/1/29,6,小雨,20,8
南雄,2017/1/30,0,小雨转阴,14,7
南雄,2017/1/31,1,阴转多云,14,5
南雄,2017/2/1,2,多云,18,9
白河,2017/1/26,3,多云,13,1
白河,2017/1/27,4,阴转小雨,8,1
白河,2017/1/28,5,小雨,8,0
白河,2017/1/29,6,中雨转小雪,8,-3
白河,2017/1/30,0,阴转雨夹雪,3,-2
白河,2017/1/31,1,阴,6,1
白河,2017/2/1,2,小雨,11,1
耒阳,2017/1/26,3,晴,17,5
耒阳,2017/1/27,4,多云,16,6
耒阳,2017/1/28,5,多云,21,6
耒阳,2017/1/29,6,多云转小雨,18,8
耒阳,2017/1/30,0,阴,8,5
耒阳,2017/1/31,1,阴,8,4
耒阳,2017/2/1,2,阴,10,5
郧西,2017/1/26,3,多云,16,-2
郧西,2017/1/27,4,多云转阴,8,2
郧西,2017/1/28,5,阴转小雨,7,3
郧西,2017/1/29,6,雨夹雪,5,-2
郧西,2017/1/30,0,多云转雨夹雪,2,-1
郧西,2017/1/31,1,雨夹雪转多云,4,0
郧西,2017/2/1,2,雨夹雪,6,2
大洼,2017/1/26,3,小到中雪转多云,3,-12
大洼,2017/1/27,4,晴转多云,-2,-9
大洼,2017/1/28,5,多云转小雪,2,-11
大洼,2017/1/29,6,晴,-4,-13
大洼,2017/1/30,0,晴,-3,-12
大洼,2017/1/31,1,多云,1,-10
大洼,2017/2/1,2,晴,1,-10
滑县,2017/1/26,3,晴,11,-5
滑县,2017/1/27,4,晴转阴,4,-3
滑县,2017/1/28,5,小雨转阴,6,-4
滑县,2017/1/29,6,小雪转阴,2,-6
滑县,2017/1/30,0,多云,1,-6
滑县,2017/1/31,1,阴,4,-3
滑县,2017/2/1,2,多云,5,-2
长丰,2017/1/26,3,晴转多云,13,2
长丰,2017/1/27,4,晴转多云,8,2
长丰,2017/1/28,5,多云,13,2
长丰,2017/1/29,6,雨夹雪转小雪,8,-3
长丰,2017/1/30,0,多云,3,-4
长丰,2017/1/31,1,雨夹雪转多云,5,-2
长丰,2017/2/1,2,小雨,5,-2
象山,2017/1/26,3,晴,14,4
象山,2017/1/27,4,多云,13,7
象山,2017/1/28,5,多云,18,11
象山,2017/1/29,6,阴转小雨,18,5
象山,2017/1/30,0,阴转多云,9,4
象山,2017/1/31,1,阴,10,5
象山,2017/2/1,2,阴,11,5
易门,2017/1/26,3,晴转多云,19,5
易门,2017/1/27,4,多云,18,5
易门,2017/1/28,5,多云,18,4
易门,2017/1/29,6,多云转晴,19,4
易门,2017/1/30,0,晴转阵雨,18,5
易门,2017/1/31,1,阵雨,19,7
易门,2017/2/1,2,多云,18,4
名山,2017/1/26,3,阴转多云,11,7
名山,2017/1/27,4,阴,12,7
名山,2017/1/28,5,小雨转阴,12,8
名山,2017/1/29,6,阴转多云,11,4
名山,2017/1/30,0,多云,11,4
名山,2017/1/31,1,小雨,8,5
名山,2017/2/1,2,小雨,11,8
纳雍,2017/1/26,3,多云转小雨,14,6
纳雍,2017/1/27,4,阴,10,7
纳雍,2017/1/28,5,多云,15,5
纳雍,2017/1/29,6,阴,9,4
纳雍,2017/1/30,0,阴转小雨,10,6
纳雍,2017/1/31,1,小雨转阴,12,5
纳雍,2017/2/1,2,小雨,12,5
庆安,2017/1/26,3,小雪转多云,-5,-21
庆安,2017/1/27,4,多云转晴,-12,-24
庆安,2017/1/28,5,多云,-12,-24
庆安,2017/1/29,6,多云,-14,-28
庆安,2017/1/30,0,晴,-17,-30
庆安,2017/1/31,1,晴,-13,-27
庆安,2017/2/1,2,晴,-12,-27
通道,2017/1/26,3,多云,19,4
通道,2017/1/27,4,阴,18,6
通道,2017/1/28,5,多云,21,11
通道,2017/1/29,6,多云转小雨,19,7
通道,2017/1/30,0,阴,9,3
通道,2017/1/31,1,阴,11,3
通道,2017/2/1,2,阴转小雨,11,4
南康,2017/1/26,3,晴,20,5
南康,2017/1/27,4,晴,23,7
南康,2017/1/28,5,多云,25,10
南康,2017/1/29,6,小雨,23,10
南康,2017/1/30,0,小雨,18,6
南康,2017/1/31,1,多云,15,8
南康,2017/2/1,2,多云,15,8
余杭,2017/1/26,3,晴,14,2
余杭,2017/1/27,4,多云,13,6
余杭,2017/1/28,5,多云,18,6
余杭,2017/1/29,6,多云转小雨,20,5
余杭,2017/1/30,0,多云,13,6
余杭,2017/1/31,1,多云,8,2
余杭,2017/2/1,2,小雨,15,3
织金,2017/1/26,3,阴转小雨,13,7
织金,2017/1/27,4,阴,10,8
织金,2017/1/28,5,多云,15,6
织金,2017/1/29,6,阴转小雨,9,4
织金,2017/1/30,0,小雨,10,7
织金,2017/1/31,1,小雨转阴,11,7
织金,2017/2/1,2,小雨,11,7
白沙,2017/1/26,3,多云,21,13
白沙,2017/1/27,4,多云,21,12
白沙,2017/1/28,5,多云,23,14
白沙,2017/1/29,6,多云,26,16
白沙,2017/1/30,0,多云,24,15
白沙,2017/1/31,1,多云,22,15
白沙,2017/2/1,2,多云,22,15
满城,2017/1/26,3,多云转晴,7,-8
满城,2017/1/27,4,晴转多云,4,-6
满城,2017/1/28,5,多云,4,-5
满城,2017/1/29,6,多云转晴,2,-11
满城,2017/1/30,0,晴转多云,0,-7
满城,2017/1/31,1,多云,3,-5
满城,2017/2/1,2,晴,5,-3
剑阁,2017/1/26,3,多云,15,5
剑阁,2017/1/27,4,阴转小雨,13,6
剑阁,2017/1/28,5,小雨,11,6
剑阁,2017/1/29,6,多云转晴,11,2
剑阁,2017/1/30,0,小雨,8,4
剑阁,2017/1/31,1,小雨,7,4
剑阁,2017/2/1,2,小雨,10,7
宝鸡,2017/1/26,3,多云转晴,10,-1
宝鸡,2017/1/27,4,多云,8,2
宝鸡,2017/1/28,5,雨夹雪,7,0
宝鸡,2017/1/29,6,多云,4,-3
宝鸡,2017/1/30,0,阴,2,-2
宝鸡,2017/1/31,1,阴转多云,5,-2
宝鸡,2017/2/1,2,多云,8,1
本溪县,2017/1/26,3,大雪转多云,2,-16
本溪县,2017/1/27,4,晴,-5,-14
本溪县,2017/1/28,5,多云转小雪,1,-10
本溪县,2017/1/29,6,多云转晴,-5,-22
本溪县,2017/1/30,0,晴,-9,-21
本溪县,2017/1/31,1,晴转多云,-2,-14
本溪县,2017/2/1,2,多云,-3,-15
长清,2017/1/26,3,多云转晴,12,-3
长清,2017/1/27,4,晴转多云,6,-3
长清,2017/1/28,5,小雨转雨夹雪,4,-1
长清,2017/1/29,6,多云转晴,0,-7
长清,2017/1/30,0,晴转多云,1,-5
长清,2017/1/31,1,多云,3,-4
长清,2017/2/1,2,晴,5,-2
奉贤,2017/1/26,3,晴转多云,12,2
奉贤,2017/1/27,4,多云,10,4
奉贤,2017/1/28,5,多云转阴,14,6
奉贤,2017/1/29,6,小雨,15,3
奉贤,2017/1/30,0,多云,7,1
奉贤,2017/1/31,1,多云,8,4
奉贤,2017/2/1,2,阴,10,6
吴江,2017/1/26,3,多云,13,5
吴江,2017/1/27,4,多云,10,4
吴江,2017/1/28,5,多云,15,7
吴江,2017/1/29,6,阴转小雨,15,2
吴江,2017/1/30,0,多云,8,1
吴江,2017/1/31,1,多云转阴,8,4
吴江,2017/2/1,2,阴,9,5
定远,2017/1/26,3,晴转多云,13,3
定远,2017/1/27,4,晴转多云,8,2
定远,2017/1/28,5,多云,12,2
定远,2017/1/29,6,雨夹雪,9,-4
定远,2017/1/30,0,多云,3,-4
定远,2017/1/31,1,阴转多云,5,-1
定远,2017/2/1,2,小雨,5,-1
萧山,2017/1/26,3,多云,13,3
萧山,2017/1/27,4,多云,13,4
萧山,2017/1/28,5,多云,15,5
萧山,2017/1/29,6,多云转小雨,17,4
萧山,2017/1/30,0,阴转多云,7,1
萧山,2017/1/31,1,多云,8,2
萧山,2017/2/1,2,多云转小雨,18,4
秦皇岛,2017/1/26,3,雨夹雪转晴,5,-12
秦皇岛,2017/1/27,4,晴转多云,1,-5
秦皇岛,2017/1/28,5,阴转晴,3,-11
秦皇岛,2017/1/29,6,晴,-1,-13
秦皇岛,2017/1/30,0,晴转多云,0,-10
秦皇岛,2017/1/31,1,晴转多云,2,-8
秦皇岛,2017/2/1,2,晴,2,-8
永兴,2017/1/26,3,晴,20,5
永兴,2017/1/27,4,晴,20,6
永兴,2017/1/28,5,晴,22,8
永兴,2017/1/29,6,小雨,20,7
永兴,2017/1/30,0,小雨转阴,7,4
永兴,2017/1/31,1,阴,11,4
永兴,2017/2/1,2,多云,14,5
盐边,2017/1/26,3,晴,27,4
盐边,2017/1/27,4,晴,23,8
盐边,2017/1/28,5,晴,27,6
盐边,2017/1/29,6,晴,24,7
盐边,2017/1/30,0,多云,24,7
盐边,2017/1/31,1,多云,25,7
盐边,2017/2/1,2,晴,26,8
宜兴,2017/1/26,3,多云,13,5
宜兴,2017/1/27,4,多云,9,3
宜兴,2017/1/28,5,阴,13,6
宜兴,2017/1/29,6,小雨,13,1
宜兴,2017/1/30,0,多云,8,0
宜兴,2017/1/31,1,阴转多云,6,1
宜兴,2017/2/1,2,多云,7,2
启东,2017/1/26,3,多云,12,4
启东,2017/1/27,4,多云,9,3
启东,2017/1/28,5,多云转阴,13,6
启东,2017/1/29,6,小雨,11,1
启东,2017/1/30,0,多云,5,1
启东,2017/1/31,1,阴转多云,6,2
启东,2017/2/1,2,多云,7,3
涞源,2017/1/26,3,多云转晴,5,-13
涞源,2017/1/27,4,晴转多云,1,-11
涞源,2017/1/28,5,多云,5,-12
涞源,2017/1/29,6,多云转晴,-2,-15
涞源,2017/1/30,0,晴转多云,0,-12
涞源,2017/1/31,1,多云,3,-11
涞源,2017/2/1,2,晴,4,-10
安福,2017/1/26,3,晴,17,4
安福,2017/1/27,4,晴,17,4
安福,2017/1/28,5,多云,21,6
安福,2017/1/29,6,阴转小雨,21,7
安福,2017/1/30,0,小雨转多云,17,4
安福,2017/1/31,1,多云,12,6
安福,2017/2/1,2,多云,15,9
建德,2017/1/26,3,晴转多云,15,2
建德,2017/1/27,4,晴转多云,15,3
建德,2017/1/28,5,多云,17,4
建德,2017/1/29,6,多云转小雨,18,6
建德,2017/1/30,0,阴转多云,8,3
建德,2017/1/31,1,多云转阴,10,0
建德,2017/2/1,2,阴转多云,12,2
赤峰,2017/1/26,3,多云转晴,2,-15
赤峰,2017/1/27,4,晴转多云,0,-11
赤峰,2017/1/28,5,多云转晴,0,-17
赤峰,2017/1/29,6,晴,-8,-20
赤峰,2017/1/30,0,晴转多云,-4,-13
赤峰,2017/1/31,1,多云,1,-12
赤峰,2017/2/1,2,晴,0,-13
全州,2017/1/26,3,晴,18,5
全州,2017/1/27,4,多云,17,9
全州,2017/1/28,5,多云转阴,20,8
全州,2017/1/29,6,阴转小雨,20,4
全州,2017/1/30,0,多云转阴,15,3
全州,2017/1/31,1,阴转晴,9,3
全州,2017/2/1,2,晴转小雨,19,3
南皮,2017/1/26,3,阴转多云,8,-6
南皮,2017/1/27,4,晴转多云,3,-4
南皮,2017/1/28,5,阴,6,-3
南皮,2017/1/29,6,多云转晴,1,-10
南皮,2017/1/30,0,晴转多云,2,-8
南皮,2017/1/31,1,多云,4,-6
南皮,2017/2/1,2,多云,5,-5
汶上,2017/1/26,3,多云转晴,13,-1
汶上,2017/1/27,4,多云,6,-2
汶上,2017/1/28,5,小雨,5,1
汶上,2017/1/29,6,阴转多云,4,-5
汶上,2017/1/30,0,多云,3,-4
汶上,2017/1/31,1,多云,2,-4
汶上,2017/2/1,2,多云,4,-2
郑州,2017/1/26,3,晴转多云,13,-2
郑州,2017/1/27,4,晴转多云,6,-1
郑州,2017/1/28,5,小雨转雨夹雪,5,-1
郑州,2017/1/29,6,小雪转阴,4,-5
郑州,2017/1/30,0,多云转小雪,1,-4
郑州,2017/1/31,1,阴,2,-3
郑州,2017/2/1,2,多云,5,0
紫阳,2017/1/26,3,多云,12,2
紫阳,2017/1/27,4,小雨,9,4
紫阳,2017/1/28,5,小雨,7,2
紫阳,2017/1/29,6,小雨转雨夹雪,6,-1
紫阳,2017/1/30,0,阴转小雨,4,0
紫阳,2017/1/31,1,阴,7,3
紫阳,2017/2/1,2,小雨,8,2
宁德,2017/1/26,3,晴,15,8
宁德,2017/1/27,4,晴转多云,18,9
宁德,2017/1/28,5,多云,19,12
宁德,2017/1/29,6,多云转阵雨,22,10
宁德,2017/1/30,0,小雨转阴,15,8
宁德,2017/1/31,1,多云转晴,13,9
宁德,2017/2/1,2,晴,17,13
进贤,2017/1/26,3,晴,15,4
进贤,2017/1/27,4,晴,15,5
进贤,2017/1/28,5,晴转多云,18,8
